timestamp,patient_id,imei,employee_id,sensor_latlong,sensor_room,rssi,actual_patient_room
2026-02-10T12:13:56,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809801, -47.059363",Recepção,-89.23,Quarto 2
2026-02-10T12:14:01,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809657, -47.059442",Recepção,-89.11,Quarto 1
2026-02-10T12:14:09,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809798, -47.060004",Arredores,-87.25,Toalete
2026-02-10T12:14:15,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809758, -47.059333",Recepção,-81.24,Quarto 2
2026-02-10T12:14:24,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809895, -47.060036",Arredores,-99.95,Toalete
2026-02-10T12:14:27,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809651, -47.059705",Enfermaria,-65.47,Corredor
2026-02-10T12:14:29,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809629, -47.059583",Enfermaria,-92.58,Quarto 1
2026-02-10T12:14:34,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809605, -47.059637",Enfermaria,-95.77,Quarto 2
2026-02-10T12:14:41,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809989, -47.059418",Recepção,-87.45,Quarto 1
2026-02-10T12:14:45,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809482, -47.059417",Arredores,-79.53,Quarto 2
2026-02-10T12:14:48,PAT_002,IMEI_999999,EMP_EXTERNAL_VISITOR,"-22.809987, -47.059455",Recepção,-79.17,Quarto 2
2026-02-10T12:14:57,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809583, -47.059429",Recepção,-102.56,Quarto 2
2026-02-10T12:15:00,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809637, -47.059440",Recepção,-97.6,Quarto 1
2026-02-10T12:15:03,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809779, -47.059658",Corredor,-81.79,Quarto 1
2026-02-10T12:15:06,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809737, -47.059566",Enfermaria,-73.64,Quarto 2
2026-02-10T12:15:08,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809968, -47.059756",Corredor,-80.68,Quarto 2
2026-02-10T12:15:11,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809636, -47.059430",Recepção,-89.41,Quarto 2
2026-02-10T12:15:18,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809875, -47.059497",Recepção,-82.19,Quarto 1
2026-02-10T12:15:22,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809910, -47.059774",Corredor,-73.68,Quarto 1
2026-02-10T12:15:24,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809661, -47.059627",Enfermaria,-40.59,Corredor
2026-02-10T12:15:26,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809723, -47.059645",Enfermaria,-99.13,Quarto 1
2026-02-10T12:15:29,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809577, -47.059339",Recepção,-83.24,Quarto 1
2026-02-10T12:15:34,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809845, -47.059297",Recepção,-82.03,Quarto 2
2026-02-10T12:15:40,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809602, -47.059403",Recepção,-80.72,Quarto 1
2026-02-10T12:15:44,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809755, -47.059820",Corredor,-41.37,Quarto 2
2026-02-10T12:15:47,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809766, -47.059716",Enfermaria,-79.26,Quarto 2
2026-02-10T12:15:49,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809697, -47.059671",Enfermaria,-70.69,Quarto 2
2026-02-10T12:15:51,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809820, -47.059865",Arredores,-67.39,Quarto 1
2026-02-10T12:15:56,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809766, -47.059309",Recepção,-80.41,Quarto 1
2026-02-10T12:15:58,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809638, -47.059668",Enfermaria,-82.21,Quarto 1
2026-02-10T12:16:05,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809612, -47.059396",Recepção,-93.76,Quarto 1
2026-02-10T12:16:08,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809876, -47.059495",Recepção,-82.98,Quarto 1
2026-02-10T12:16:14,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809578, -47.059691",Enfermaria,-78.17,Quarto 1
2026-02-10T12:16:19,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809761, -47.059672",Enfermaria,-76.95,Quarto 2
2026-02-10T12:16:25,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809969, -47.059396",Recepção,-76.2,Quarto 1
2026-02-10T12:16:28,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809858, -47.059443",Recepção,-96.91,Quarto 1
2026-02-10T12:16:32,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809638, -47.059599",Enfermaria,-69.4,Toalete
2026-02-10T12:16:41,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809935, -47.059465",Recepção,-99.09,Quarto 1
2026-02-10T12:16:44,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809769, -47.059712",Enfermaria,-72.24,Quarto 1
2026-02-10T12:16:49,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809697, -47.059581",Enfermaria,-75.92,Quarto 2
2026-02-10T12:16:51,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809986, -47.059349",Arredores,-92.34,Quarto 2
2026-02-10T12:16:58,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809518, -47.059563",Arredores,-80.36,Quarto 1
2026-02-10T12:17:01,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809756, -47.059644",Enfermaria,-80.41,Quarto 2
2026-02-10T12:17:03,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809741, -47.059710",Corredor,-76.85,Quarto 2
2026-02-10T12:17:07,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809819, -47.059639",Corredor,-86.73,Quarto 1
2026-02-10T12:17:14,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809786, -47.059329",Recepção,-81.9,Quarto 1
2026-02-10T12:17:21,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809782, -47.059326",Recepção,-82.34,Quarto 1
2026-02-10T12:17:24,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809920, -47.059414",Recepção,-94.86,Quarto 1
2026-02-10T12:17:28,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809966, -47.059782",Corredor,-66.8,Quarto 2
2026-02-10T12:17:37,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809712, -47.059711",Enfermaria,-85.84,Quarto 1
2026-02-10T12:17:40,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809628, -47.059339",Recepção,-89.87,Quarto 1
2026-02-10T12:17:46,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809698, -47.059661",Enfermaria,-72.72,Quarto 2
2026-02-10T12:17:50,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809745, -47.059698",Enfermaria,-72.9,Toalete
2026-02-10T12:17:57,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809705, -47.059685",Enfermaria,-80.55,Quarto 1
2026-02-10T12:18:05,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809723, -47.059352",Recepção,-78.84,Corredor
2026-02-10T12:18:07,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809931, -47.059771",Corredor,-75.46,Toalete
2026-02-10T12:18:10,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809599, -47.059403",Recepção,-78.59,Corredor
2026-02-10T12:18:12,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809957, -47.059220",Arredores,-92.8,Quarto 1
2026-02-10T12:18:21,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809780, -47.059658",Enfermaria,-67.0,Quarto 1
2026-02-10T12:18:23,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809665, -47.059611",Corredor,-85.39,Quarto 1
2026-02-10T12:18:30,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809673, -47.059653",Enfermaria,-76.86,Quarto 2
2026-02-10T12:18:38,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809666, -47.059694",Enfermaria,-79.71,Quarto 2
2026-02-10T12:18:41,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809735, -47.059526",Enfermaria,-75.49,Quarto 2
2026-02-10T12:18:47,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809601, -47.059580",Enfermaria,-72.6,Quarto 2
2026-02-10T12:18:54,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809785, -47.059451",Recepção,-77.22,Quarto 2
2026-02-10T12:18:57,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809598, -47.059464",Recepção,-77.98,Quarto 2
2026-02-10T12:19:06,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809706, -47.059597",Enfermaria,-84.32,Toalete
2026-02-10T12:19:11,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809581, -47.059540",Enfermaria,-90.24,Quarto 2
2026-02-10T12:19:13,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809670, -47.059605",Enfermaria,-85.31,Quarto 2
2026-02-10T12:19:22,PAT_002,IMEI_999999,EMP_EXTERNAL_VISITOR,"-22.809736, -47.059551",Enfermaria,-75.38,Quarto 2
2026-02-10T12:19:30,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809708, -47.059619",Enfermaria,-82.38,Toalete
2026-02-10T12:19:33,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809937, -47.059470",Recepção,-90.86,Quarto 2
2026-02-10T12:19:38,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809653, -47.059309",Recepção,-94.85,Corredor
2026-02-10T12:19:41,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809624, -47.059453",Recepção,-72.97,Corredor
2026-02-10T12:19:45,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809708, -47.059352",Recepção,-86.66,Quarto 2
2026-02-10T12:19:49,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809757, -47.059670",Enfermaria,-88.25,Quarto 2
2026-02-10T12:19:51,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809792, -47.059548",Enfermaria,-75.88,Quarto 2
2026-02-10T12:20:00,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809701, -47.059314",Recepção,-81.3,Quarto 1
2026-02-10T12:20:03,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809753, -47.059583",Enfermaria,-72.19,Quarto 2
2026-02-10T12:20:08,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809607, -47.059692",Arredores,-85.14,Quarto 1
2026-02-10T12:20:12,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809683, -47.059425",Recepção,-81.68,Toalete
2026-02-10T12:20:15,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809596, -47.059530",Enfermaria,-89.19,Quarto 1
2026-02-10T12:20:18,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809692, -47.059322",Recepção,-86.57,Quarto 1
2026-02-10T12:20:25,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809966, -47.059313",Recepção,-105.56,Quarto 1
2026-02-10T12:20:30,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809687, -47.059591",Enfermaria,-69.12,Corredor
2026-02-10T12:20:32,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809735, -47.059625",Enfermaria,-65.79,Corredor
2026-02-10T12:20:36,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809614, -47.059614",Enfermaria,-95.64,Quarto 2
2026-02-10T12:20:38,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809732, -47.059714",Enfermaria,-79.0,Quarto 2
2026-02-10T12:20:40,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809706, -47.059715",Enfermaria,-79.72,Quarto 1
2026-02-10T12:20:46,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809626, -47.059550",Enfermaria,-78.52,Quarto 1
2026-02-10T12:20:49,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809620, -47.059387",Recepção,-82.37,Quarto 2
2026-02-10T12:20:58,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809664, -47.059652",Corredor,-73.68,Quarto 2
2026-02-10T12:21:01,PAT_001,IMEI_999999,EMP_EXTERNAL_VISITOR,"-22.809725, -47.059541",Enfermaria,-77.03,Quarto 1
2026-02-10T12:21:06,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809660, -47.059438",Recepção,-79.35,Quarto 2
2026-02-10T12:21:10,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809752, -47.059509",Recepção,-90.36,Quarto 2
2026-02-10T12:21:17,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.810002, -47.059687",Arredores,-77.51,Quarto 1
2026-02-10T12:21:23,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809864, -47.059394",Recepção,-91.0,Quarto 1
2026-02-10T12:21:32,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809643, -47.059667",Enfermaria,-91.12,Quarto 1
2026-02-10T12:21:35,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809793, -47.059695",Enfermaria,-84.25,Quarto 1
2026-02-10T12:21:37,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809737, -47.059594",Enfermaria,-82.27,Quarto 2
2026-02-10T12:21:46,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809710, -47.059368",Recepção,-93.27,Quarto 1
2026-02-10T12:21:52,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809992, -47.059336",Recepção,-84.75,Quarto 1
2026-02-10T12:21:56,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809627, -47.059348",Recepção,-97.88,Quarto 1
2026-02-10T12:22:02,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809829, -47.059635",Corredor,-92.92,Quarto 1
2026-02-10T12:22:05,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809615, -47.059694",Enfermaria,-73.95,Quarto 2
2026-02-10T12:22:14,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809912, -47.059392",Recepção,-97.13,Quarto 1
2026-02-10T12:22:17,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809640, -47.059713",Enfermaria,-85.25,Quarto 1
2026-02-10T12:22:20,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809719, -47.059649",Enfermaria,-87.73,Quarto 1
2026-02-10T12:22:24,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809578, -47.059626",Enfermaria,-81.48,Toalete
2026-02-10T12:22:27,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809970, -47.059761",Corredor,-75.12,Quarto 2
2026-02-10T12:22:36,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809583, -47.059716",Enfermaria,-82.99,Corredor
2026-02-10T12:22:39,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809640, -47.059517",Enfermaria,-90.36,Quarto 1
2026-02-10T12:22:44,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809831, -47.059644",Corredor,-78.77,Quarto 1
2026-02-10T12:22:52,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809766, -47.059365",Recepção,-82.96,Quarto 1
2026-02-10T12:22:56,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809636, -47.059329",Recepção,-81.42,Quarto 2
2026-02-10T12:23:01,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809665, -47.059684",Enfermaria,-65.82,Quarto 2
2026-02-10T12:23:06,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809840, -47.059806",Corredor,-75.92,Quarto 2
2026-02-10T12:23:08,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809671, -47.059355",Recepção,-82.56,Quarto 2
2026-02-10T12:23:14,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809989, -47.059796",Corredor,-68.33,Quarto 2
2026-02-10T12:23:23,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809973, -47.059388",Recepção,-85.61,Quarto 1
2026-02-10T12:23:28,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809644, -47.059610",Enfermaria,-69.6,Quarto 2
2026-02-10T12:23:34,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809663, -47.059392",Recepção,-86.16,Quarto 2
2026-02-10T12:23:41,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809693, -47.059337",Recepção,-98.84,Quarto 1
2026-02-10T12:23:43,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809788, -47.059330",Recepção,-97.52,Quarto 1
2026-02-10T12:23:50,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809758, -47.059614",Enfermaria,-91.96,Quarto 2
2026-02-10T12:23:59,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809939, -47.059706",Corredor,-72.84,Quarto 2
2026-02-10T12:24:02,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809757, -47.059569",Enfermaria,-72.79,Quarto 2
2026-02-10T12:24:07,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809893, -47.059778",Corredor,-64.79,Quarto 1
2026-02-10T12:24:16,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809748, -47.059709",Enfermaria,-95.44,Quarto 1
2026-02-10T12:24:23,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809628, -47.059968",Arredores,-68.91,Quarto 1
2026-02-10T12:24:27,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809910, -47.059341",Recepção,-95.6,Quarto 2
2026-02-10T12:24:34,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809747, -47.059533",Enfermaria,-95.34,Quarto 1
2026-02-10T12:24:38,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809617, -47.059310",Recepção,-89.26,Quarto 2
2026-02-10T12:24:42,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809869, -47.059663",Corredor,-64.17,Quarto 1
2026-02-10T12:24:51,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809771, -47.059323",Recepção,-86.7,Quarto 2
2026-02-10T12:24:57,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809509, -47.059923",Arredores,-82.58,Quarto 1
2026-02-10T12:25:02,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809611, -47.059642",Enfermaria,-77.29,Quarto 1
2026-02-10T12:25:08,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809984, -47.059396",Recepção,-88.82,Quarto 1
2026-02-10T12:25:15,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809852, -47.059293",Recepção,-83.53,Quarto 2
2026-02-10T12:25:17,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809739, -47.059495",Recepção,-90.17,Quarto 2
2026-02-10T12:25:26,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809675, -47.059675",Enfermaria,-76.92,Quarto 1
2026-02-10T12:25:30,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809759, -47.059602",Enfermaria,-91.12,Quarto 2
2026-02-10T12:25:38,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809691, -47.059551",Enfermaria,-71.98,Corredor
2026-02-10T12:25:41,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.810034, -47.059449",Arredores,-91.89,Quarto 1
2026-02-10T12:25:44,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809614, -47.059372",Recepção,-82.22,Quarto 2
2026-02-10T12:25:52,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809969, -47.059757",Corredor,-71.39,Quarto 2
2026-02-10T12:25:58,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809856, -47.059379",Arredores,-73.14,Corredor
2026-02-10T12:26:02,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809734, -47.059372",Recepção,-97.48,Quarto 2
2026-02-10T12:26:07,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809829, -47.059691",Corredor,-72.69,Quarto 1
2026-02-10T12:26:12,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809726, -47.059523",Enfermaria,-76.15,Quarto 1
2026-02-10T12:26:18,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809662, -47.059431",Recepção,-86.92,Quarto 2
2026-02-10T12:26:22,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809644, -47.059423",Recepção,-65.28,Toalete
2026-02-10T12:26:30,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809605, -47.059426",Recepção,-80.09,Quarto 2
2026-02-10T12:26:34,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809943, -47.059745",Corredor,-62.1,Quarto 2
2026-02-10T12:26:42,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809652, -47.059659",Enfermaria,-81.18,Quarto 1
2026-02-10T12:26:49,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809683, -47.059611",Arredores,-76.06,Toalete
2026-02-10T12:26:58,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809736, -47.059642",Enfermaria,-88.82,Quarto 1
2026-02-10T12:27:07,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809700, -47.059603",Enfermaria,-82.75,Quarto 1
2026-02-10T12:27:13,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809774, -47.059412",Recepção,-80.95,Quarto 1
2026-02-10T12:27:19,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809850, -47.059782",Corredor,-85.96,Quarto 1
2026-02-10T12:27:23,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809620, -47.059351",Recepção,-94.92,Quarto 1
2026-02-10T12:27:26,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809603, -47.059643",Enfermaria,-80.98,Quarto 2
2026-02-10T12:27:32,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809606, -47.059663",Enfermaria,-75.48,Quarto 2
2026-02-10T12:27:34,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809658, -47.059631",Enfermaria,-115.0,Quarto 2
2026-02-10T12:27:37,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809852, -47.059365",Recepção,-90.02,Quarto 1
2026-02-10T12:27:46,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809800, -47.059355",Recepção,-96.98,Quarto 2
2026-02-10T12:27:49,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809971, -47.059819",Corredor,-62.83,Quarto 2
2026-02-10T12:27:57,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809554, -47.059963",Arredores,-90.01,Toalete
2026-02-10T12:28:04,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809684, -47.059989",Arredores,-78.86,Quarto 1
2026-02-10T12:28:11,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809664, -47.059669",Enfermaria,-100.55,Quarto 1
2026-02-10T12:28:17,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809667, -47.059742",Corredor,-82.14,Quarto 2
2026-02-10T12:28:21,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809623, -47.059359",Recepção,-94.07,Quarto 2
2026-02-10T12:28:29,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809624, -47.059688",Enfermaria,-79.7,Quarto 2
2026-02-10T12:28:34,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809585, -47.059379",Recepção,-79.68,Quarto 2
2026-02-10T12:28:39,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809678, -47.059633",Enfermaria,-72.56,Quarto 2
2026-02-10T12:28:48,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809989, -47.059651",Corredor,-115.0,Quarto 1
2026-02-10T12:28:54,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809697, -47.059666",Enfermaria,-82.36,Quarto 2
2026-02-10T12:28:56,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809498, -47.059587",Arredores,-85.35,Quarto 1
2026-02-10T12:29:04,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809606, -47.059406",Recepção,-92.6,Quarto 2
2026-02-10T12:29:08,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809887, -47.059790",Corredor,-72.8,Quarto 2
2026-02-10T12:29:16,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809893, -47.059771",Corredor,-72.62,Toalete
2026-02-10T12:29:19,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809983, -47.059640",Corredor,-78.98,Quarto 2
2026-02-10T12:29:27,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809628, -47.059710",Enfermaria,-76.14,Quarto 1
2026-02-10T12:29:35,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809696, -47.059767",Corredor,-73.76,Quarto 2
2026-02-10T12:29:38,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809774, -47.059642",Corredor,-91.13,Quarto 2
2026-02-10T12:29:47,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809934, -47.059292",Recepção,-94.13,Quarto 2
2026-02-10T12:29:50,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809713, -47.059652",Enfermaria,-95.15,Arredores
2026-02-10T12:29:52,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809580, -47.059602",Enfermaria,-87.35,Corredor
2026-02-10T12:29:59,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809909, -47.059332",Recepção,-90.9,Quarto 1
2026-02-10T12:30:07,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809774, -47.059706",Enfermaria,-87.41,Quarto 2
2026-02-10T12:30:14,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809737, -47.059547",Enfermaria,-85.71,Quarto 2
2026-02-10T12:30:23,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809889, -47.059631",Corredor,-73.2,Quarto 2
2026-02-10T12:30:27,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809392, -47.059289",Arredores,-87.17,Quarto 1
2026-02-10T12:30:36,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809706, -47.059698",Enfermaria,-78.89,Quarto 2
2026-02-10T12:30:43,PAT_001,IMEI_999999,EMP_EXTERNAL_VISITOR,"-22.809693, -47.059589",Enfermaria,-76.02,Quarto 1
2026-02-10T12:30:50,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809880, -47.059633",Corredor,-78.94,Quarto 2
2026-02-10T12:30:57,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.810063, -47.060066",Arredores,-65.14,Quarto 1
